dep2,dep3,circo,pano,id,nom,prenom,civ,nuanceId,nuanceCode,nuanceNom,voix,pct_inscrits,pct_exprimes,elu,maj
78,078,8,11,0780811,WERTHLE,Toufik,M,13,LR,Les Républicains,7992,10.76,17.49,B,2022-05-23 14:05:11
78,078,9,13,0780913,FORRET,Jacques-Yves,M,11,MDM,Modem,26103,28.40,46.17,B,2022-05-23 14:05:11
78,078,9,3,0780903,ROULLAIS,Sandro,M,3,FI,La France insoumise,7782,8.47,13.77,B,2022-05-23 14:05:11
78,078,10,9,0781009,EUSTACHE,Soazic,F,10,REM,La République en marche,20746,22.93,36.88,B,2022-05-23 14:05:12
78,078,10,10,0781010,DE LAROCQUE LATOUR,Jean-Louis,M,14,DVD,Divers droite,9053,10.01,16.09,B,2022-05-23 14:05:12
78,078,11,3,0781103,WRZOX,Annik,F,10,REM,La République en marche,11824,17.46,28.42,B,2022-05-23 14:05:12
78,078,11,2,0781102,JAREMA,Jean- François,M,13,LR,Les Républicains,8357,12.34,20.08,B,2022-05-23 14:05:12
78,078,12,2,0781202,DALOUX,Laila,F,10,REM,La République en marche,20197,28.89,46.68,B,2022-05-23 14:05:12
78,078,12,6,0781206,VANDERMOETEN,Cédrik,M,3,FI,La France insoumise,4832,6.91,11.17,B,2022-05-23 14:05:12
79,079,1,3,0790103,COLLAT,Jean-Albert,M,10,REM,La République en marche,22011,24.75,40.24,B,2022-05-23 14:05:14
79,079,1,5,0790105,LORTHIOIR,Nezha,F,3,FI,La France insoumise,8652,9.73,15.82,B,2022-05-23 14:05:14
79,079,2,7,0790207,OBONO,Malory,F,10,REM,La République en marche,19351,20.06,32.48,B,2022-05-23 14:05:15
79,079,2,1,0790201,PERSONNAZ,Guislaine,F,4,SOC,Parti socialiste,18940,19.64,31.79,B,2022-05-23 14:05:15
79,079,3,2,0790302,LALLOT,Franky,M,10,REM,La République en marche,21812,26.02,42.06,B,2022-05-23 14:05:16
79,079,3,10,0790310,GUILLOU-HERPIN,Angélique,F,13,LR,Les Républicains,10283,12.26,19.83,B,2022-05-23 14:05:16
80,080,1,7,0800107,ARCENS COULIBALY,Jean Frédéric,M,10,REM,La République en marche,20731,24.90,40.46,B,2022-05-23 14:05:18
80,080,1,10,0800110,POUPINOT,Louis-Philippe,M,3,FI,La France insoumise,14455,17.36,28.21,B,2022-05-23 14:05:18
80,080,2,7,0800207,PELLANGEON,Véronique,F,10,REM,La République en marche,20102,26.73,42.83,B,2022-05-23 14:05:18
80,080,2,11,0800211,GRANDU,Alfred,M,3,FI,La France insoumise,6854,9.11,14.60,B,2022-05-23 14:05:18
80,080,3,10,0800310,VISSEQ,Santiago,M,10,REM,La République en marche,16593,20.11,32.66,B,2022-05-23 14:05:18
80,080,3,2,0800302,BLASA,Thibaut,M,13,LR,Les Républicains,14343,17.38,28.23,B,2022-05-23 14:05:18
80,080,4,10,0800410,FONROUGE,Jean - François,M,10,REM,La République en marche,19786,23.47,37.84,B,2022-05-23 14:05:19
80,080,4,4,0800404,GAILLARDOU,Louis,M,13,LR,Les Républicains,11362,13.48,21.73,B,2022-05-23 14:05:19
80,080,5,2,0800502,CORNILY,Aïssa,M,3,FI,La France insoumise,12824,15.85,25.66,B,2022-05-23 14:05:19
80,080,5,3,0800503,TRIQUENOT,Urbain,M,13,LR,Les Républicains,9269,11.46,18.54,B,2022-05-23 14:05:19
81,081,1,6,0810106,CURCIANELLO,Gwénola,F,14,DVD,Divers droite,14897,17.63,28.49,B,2022-05-23 14:05:20
81,081,1,1,0810101,JANNEST,Yann,M,8,DIV,Divers,6452,7.63,12.34,B,2022-05-23 14:05:20
81,081,2,6,0810206,SIMON-CUROT,Océane,F,10,REM,La République en marche,20826,19.21,31.17,B,2022-05-23 14:05:20
81,081,2,1,0810201,SIVY,Moïse,M,3,FI,La France insoumise,8878,8.19,13.29,B,2022-05-23 14:05:20
81,081,3,6,0810306,GARAH,Patrick,M,10,REM,La République en marche,22973,22.27,36.14,B,2022-05-23 14:05:20
81,081,3,11,0810311,GRUCZINSKI,Rudy,M,13,LR,Les Républicains,16403,15.90,25.81,B,2022-05-23 14:05:20
82,082,1,8,0820108,STRECK MOREAU,Philippe,M,10,REM,La République en marche,18019,19.88,32.08,B,2022-05-23 14:05:21
82,082,1,1,0820101,CASTAINGT,Fleur,F,4,SOC,Parti socialiste,11664,12.87,20.77,B,2022-05-23 14:05:21
82,082,2,14,0820214,DEMENEVAL,Joana,F,5,RDG,Parti radical de gauche,17008,18.01,29.23,B,2022-05-23 14:05:21
82,082,2,4,0820204,CARROUER,Jason,M,13,LR,Les Républicains,12189,12.91,20.95,B,2022-05-23 14:05:21
83,083,1,13,0830113,BOISSAVI,Layla,F,10,REM,La République en marche,13708,19.38,31.30,B,2022-05-23 14:05:22
83,083,1,14,0830114,DOSSOU-GBETE,Béatrice,F,13,LR,Les Républicains,11119,15.72,25.39,B,2022-05-23 14:05:22
83,083,2,2,0830202,MEULIN,Violaine,F,10,REM,La République en marche,27277,30.03,48.69,B,2022-05-23 14:05:22
83,083,2,6,0830206,MONTLUC,Djibril,M,3,FI,La France insoumise,8557,9.42,15.27,B,2022-05-23 14:05:22
83,083,3,3,0830303,PAINCHAULT,Théodore,M,10,REM,La République en marche,22551,22.23,35.83,B,2022-05-23 14:05:23
83,083,3,7,0830307,CAILHOL,Ramuntxo,M,13,LR,Les Républicains,15339,15.12,24.37,B,2022-05-23 14:05:23
83,083,4,13,0830413,BRABETZ,Dorothée,F,10,REM,La République en marche,20765,19.13,31.10,B,2022-05-23 14:05:23
83,083,4,3,0830403,PRIEURET,Priscille,F,13,LR,Les Républicains,11506,10.60,17.23,B,2022-05-23 14:05:23
83,083,5,5,0830505,DENES,Victor,M,11,MDM,Modem,18605,19.24,31.10,B,2022-05-23 14:05:23
83,083,5,16,0830516,BEN OSMANE,Sandy,M,13,LR,Les Républicains,12615,13.05,21.08,B,2022-05-23 14:05:23
83,083,6,14,0830614,GANGNERY,Marie Noelle,F,10,REM,La République en marche,30649,24.88,40.17,B,2022-05-23 14:05:24
83,083,6,9,0830609,FUSIL,Joao,M,13,LR,Les Républicains,13804,11.20,18.09,B,2022-05-23 14:05:24
83,083,7,10,0830710,JULOU-POIRIER,Rosalie,F,10,REM,La République en marche,24334,23.77,38.31,B,2022-05-23 14:05:24
83,083,7,6,0830706,LARRUY,Jean-Max,M,3,FI,La France insoumise,7948,7.76,12.51,B,2022-05-23 14:05:24
83,083,8,6,0830806,MONTBERTIN,José-Luis,M,10,REM,La République en marche,34377,32.75,52.74,O,2022-05-23 14:05:24
84,084,1,13,0840113,MAZIOU-COTARD,Yohann,M,10,REM,La République en marche,12494,17.12,27.92,B,2022-05-23 14:05:25
84,084,1,16,0840116,CIVRÉ,Ninon,F,3,FI,La France insoumise,5413,7.42,12.10,B,2022-05-23 14:05:25
84,084,2,4,0840204,PELLERANO,Magdeleine,F,10,REM,La République en marche,17611,20.83,33.68,B,2022-05-23 14:05:25
84,084,2,5,0840205,MARINAULT,Aurel,M,13,LR,Les Républicains,13570,16.05,25.95,B,2022-05-23 14:05:25
84,084,3,1,0840301,MEURIG,Myriem,F,10,REM,La République en marche,18847,24.28,39.24,B,2022-05-23 14:05:26
84,084,3,7,0840307,POJE,Alphonse,M,13,LR,Les Républicains,8122,10.46,16.91,B,2022-05-23 14:05:26
84,084,4,9,0840409,LEROY RASSENEUR,Louiza,F,10,REM,La République en marche,14875,16.69,26.98,B,2022-05-23 14:05:26
84,084,4,7,0840407,SENOUSSAOUI,Eline,F,17,EXD,Extrême droite,11293,12.67,20.49,B,2022-05-23 14:05:26
84,084,5,11,0840511,LEBRETON-GUERET,Constant,M,10,REM,La République en marche,18276,21.95,35.32,B,2022-05-23 14:05:26
84,084,5,2,0840502,JACKMAN,Avelino,M,13,LR,Les Républicains,11596,13.93,22.41,B,2022-05-23 14:05:26
85,085,1,3,0850103,CHUNG,Erwann,M,11,MDM,Modem,36784,31.54,51.19,O,2022-05-23 14:05:27
85,085,2,7,0850207,CHAIGNEAU-BOURDILLON,Reine-Claude,F,11,MDM,Modem,19369,18.03,29.13,B,2022-05-23 14:05:28
85,085,2,3,0850203,FERMON,Delphin,M,11,MDM,Modem,19175,17.85,28.84,B,2022-05-23 14:05:28
85,085,3,11,0850311,BONNEFOY-VERNAY,Claudy,M,10,REM,La République en marche,32640,25.27,40.89,B,2022-05-23 14:05:28
85,085,3,7,0850307,COURTIN RAFFAELLI,Maryvonne,F,13,LR,Les Républicains,12644,9.79,15.84,B,2022-05-23 14:05:28
85,085,4,1,0850401,DOUIDI,Nolwen,F,10,REM,La République en marche,28755,28.60,46.38,B,2022-05-23 14:05:28
85,085,4,6,0850406,CHADOURNE,Fabien,M,12,UDI,Union des Démocrates et Indépendants,17168,17.08,27.69,B,2022-05-23 14:05:28
85,085,5,1,0850501,ROLAND-BLONDAEL,Pierre-Olivier,M,10,REM,La République en marche,21064,25.51,41.13,B,2022-05-23 14:05:29
85,085,5,11,0850511,HELDERWERDT,Salomon,M,13,LR,Les Républicains,12577,15.23,24.56,B,2022-05-23 14:05:29
86,086,1,1,0860101,DEROO-DE LAT,Nigel,M,10,REM,La République en marche,21374,26.99,43.76,B,2022-05-23 14:05:29
86,086,1,6,0860106,HOURDON,Nada,F,3,FI,La France insoumise,7627,9.63,15.62,B,2022-05-23 14:05:29
86,086,2,12,0860212,MARENEL,Yahia,M,10,REM,La République en marche,18480,24.02,38.63,B,2022-05-23 14:05:30
86,086,2,3,0860203,VELLAY,Frédérick,M,13,LR,Les Républicains,6224,8.09,13.01,B,2022-05-23 14:05:30
86,086,3,11,0860311,JONNET DAMBREVILLE,Jean Félix,M,10,REM,La République en marche,16996,23.45,37.95,B,2022-05-23 14:05:30
86,086,3,10,0860310,BOESSO,Morad,M,13,LR,Les Républicains,5948,8.21,13.28,B,2022-05-23 14:05:30
86,086,4,2,0860402,CALVAGRAC,Salah,M,11,MDM,Modem,14974,20.25,32.73,B,2022-05-23 14:05:31
86,086,4,8,0860408,KAMIRI WOELFFEL,Carolyne,F,12,UDI,Union des Démocrates et Indépendants,9176,12.41,20.06,B,2022-05-23 14:05:31
87,087,1,3,0870103,AUMAITRE-LOPATA,Lisbeth,F,10,REM,La République en marche,18807,22.63,36.48,B,2022-05-23 14:05:31
87,087,1,6,0870106,GARIDO,Lucienne,F,3,FI,La France insoumise,8138,9.79,15.78,B,2022-05-23 14:05:31
87,087,2,3,0870203,VESNIER,Jean- Paul,M,10,REM,La République en marche,21607,22.47,36.10,B,2022-05-23 14:05:32
87,087,2,5,0870205,BROSSEL,Pierre-Etienne,M,2,COM,Parti communiste français,7298,7.59,12.19,B,2022-05-23 14:05:32
87,087,3,4,0870304,BONNABELLE,Aleth,F,10,REM,La République en marche,22435,27.63,44.83,B,2022-05-23 14:05:32
87,087,3,8,0870308,GRISOLLE,Arnould,M,13,LR,Les Républicains,9157,11.28,18.30,B,2022-05-23 14:05:32
88,088,1,11,0880111,NALPAS,Touria,F,10,REM,La République en marche,15319,20.07,32.75,B,2022-05-23 14:05:34
88,088,1,13,0880113,BERNON NOUGAREDE,Stéfan,M,13,LR,Les Républicains,12237,16.03,26.16,B,2022-05-23 14:05:34
88,088,2,2,0880202,CERPEDES,Alfredo,M,13,LR,Les Républicains,13968,19.45,31.31,B,2022-05-23 14:05:34
88,088,2,9,0880209,PELLETEUR,Marie-Edith,F,10,REM,La République en marche,13491,18.79,30.24,B,2022-05-23 14:05:34
88,088,3,8,0880308,BOUVIEZ LEDUC,Lionnel,M,14,DVD,Divers droite,12264,19.29,31.48,B,2022-05-23 14:05:34
88,088,3,4,0880304,EL-GALLOUDI,Vincenzo,M,10,REM,La République en marche,11584,18.22,29.73,B,2022-05-23 14:05:34
88,088,4,4,0880404,MAÏQUEZ,Yanick,M,13,LR,Les Républicains,11782,18.07,29.27,B,2022-05-23 14:05:35
88,088,4,6,0880406,LECACHÉ,Domingos,M,11,MDM,Modem,9307,14.27,23.12,B,2022-05-23 14:05:35
89,089,1,4,0890104,GUÉGANIC,Gilbert,M,10,REM,La République en marche,15033,20.41,33.06,B,2022-05-23 14:05:36
89,089,1,2,0890102,CHEISSOUX,Ralph,M,13,LR,Les Républicains,12930,17.56,28.43,B,2022-05-23 14:05:36
89,089,2,14,0890214,CARAMANTE,Idrissa,M,12,UDI,Union des Démocrates et Indépendants,14999,20.29,32.97,B,2022-05-23 14:05:36
89,089,2,9,0890209,SERRIÉ,Diego,M,3,FI,La France insoumise,8185,11.07,17.99,B,2022-05-23 14:05:36
89,089,3,12,0890312,ZANNINI-CHEVALIER,Jennyfer,F,10,REM,La République en marche,17474,19.78,31.89,B,2022-05-23 14:05:37
89,089,3,8,0890308,HALOCHE,Rosalie,F,13,LR,Les Républicains,9495,10.75,17.33,B,2022-05-23 14:05:37
90,090,1,4,0900104,BRIGTHON,Olivier,M,11,MDM,Modem,9470,20.21,32.83,B,2022-05-23 14:05:38
90,090,1,6,0900106,NIESER,Djamel,M,13,LR,Les Républicains,7015,14.97,24.32,B,2022-05-23 14:05:38
90,090,2,4,0900204,POIMBOEUF,Stéphane,M,10,REM,La République en marche,9271,20.16,32.74,B,2022-05-23 14:05:38
90,090,2,10,0900210,PREISSER,Stève,M,12,UDI,Union des Démocrates et Indépendants,7241,15.75,25.57,B,2022-05-23 14:05:38
91,091,1,20,0910120,DIBILLY,Jean-Simon,M,6,DVG,Divers gauche,5806,8.06,13.02,B,2022-05-23 14:05:39
91,091,1,17,0910117,LE FISCHER,Ruben,M,6,DVG,Divers gauche,5787,8.03,12.98,B,2022-05-23 14:05:39
91,091,2,6,0910206,BEITONE,Jean-José,M,13,LR,Les Républicains,17839,19.67,31.93,B,2022-05-23 14:05:40
91,091,2,11,0910211,GAVARRON,Juliana,F,11,MDM,Modem,16936,18.67,30.31,B,2022-05-23 14:05:40
91,091,3,14,0910314,BABINOTTE,Anabelle,F,10,REM,La République en marche,17419,17.94,28.94,B,2022-05-23 14:05:40
91,091,3,9,0910309,LAVENUTA,Zoubida,F,3,FI,La France insoumise,6940,7.15,11.53,B,2022-05-23 14:05:40
91,091,4,2,0910402,CASTANG,Anne-Chantal,F,10,REM,La République en marche,17495,17.96,29.17,B,2022-05-23 14:05:41
91,091,4,7,0910407,VIANAY-BERNIER,Katrin,F,13,LR,Les Républicains,7817,8.02,13.03,B,2022-05-23 14:05:41
91,091,5,11,0910511,GERFAGNON,Mickaêl,M,10,REM,La République en marche,18234,26.38,42.79,B,2022-05-23 14:05:41
91,091,5,14,0910514,THUMERELLE,Maria Teresa,F,13,LR,Les Républicains,6330,9.16,14.85,B,2022-05-23 14:05:41
91,091,6,13,0910613,STREICHER,Francesca,F,10,REM,La République en marche,16638,20.36,33.08,B,2022-05-23 14:05:41
91,091,6,6,0910606,OBOM,Fatou,F,12,UDI,Union des Démocrates et Indépendants,5930,7.26,11.79,B,2022-05-23 14:05:41
91,091,7,2,0910702,DEFOSSEZ-MAHÉ,Marie-Annick,F,10,REM,La République en marche,14634,19.97,32.63,B,2022-05-23 14:05:42
91,091,7,11,0910711,CRUZ,Floréal,M,13,LR,Les Républicains,11268,15.38,25.12,B,2022-05-23 14:05:42
91,091,8,4,0910804,ZURIA-BOUTE,Jean-Brice,M,10,REM,La République en marche,14593,19.07,30.65,B,2022-05-23 14:05:42
91,091,8,1,0910801,FAHY-PIGNON,Simon-Pierre,M,15,DLF,Debout la France,12172,15.91,25.56,B,2022-05-23 14:05:42
91,091,9,7,0910907,RAGEUL,Helga,F,10,REM,La République en marche,16469,20.88,33.65,B,2022-05-23 14:05:43
91,091,9,12,0910912,GRIALOU,Clemence,F,13,LR,Les Républicains,7862,9.97,16.06,B,2022-05-23 14:05:43
91,091,10,4,0911004,ARZELEC,François-Pierre,M,10,REM,La République en marche,12569,20.49,32.94,B,2022-05-23 14:05:43
91,091,10,8,0911008,GUTZWILLER,Marie Gabrielle,F,3,FI,La France insoumise,7234,11.79,18.96,B,2022-05-23 14:05:43
92,092,1,17,0920117,DELIQUE,Vicky,F,10,REM,La République en marche,9735,15.03,24.19,B,2022-05-23 14:05:44
92,092,1,7,0920107,COPPET,Jeanette,F,2,COM,Parti communiste français,5464,8.44,13.58,B,2022-05-23 14:05:44
92,092,2,4,0920204,COUVRI,Donald,M,10,REM,La République en marche,17671,26.14,42.41,B,2022-05-23 14:05:44
92,092,2,6,0920206,CAILLAUD-FROMHOLZ,Grace,F,13,LR,Les Républicains,8866,13.12,21.28,B,2022-05-23 14:05:44
92,092,3,13,0920313,ALIBAY DJINA ABASSALY,Roxane,F,10,REM,La République en marche,19516,23.92,38.85,B,2022-05-23 14:05:45
92,092,3,5,0920305,VERSCHEURE,Fortuné,M,13,LR,Les Républicains,10715,13.13,21.33,B,2022-05-23 14:05:45
92,092,4,7,0920407,BERTALAN,Micheline,F,10,REM,La République en marche,18585,23.35,38.02,B,2022-05-23 14:05:45
92,092,4,9,0920409,MARCHAY,Zalihata,F,13,LR,Les Républicains,6057,7.61,12.39,B,2022-05-23 14:05:45
92,092,5,18,0920518,MARNY,Elyette,F,10,REM,La République en marche,13659,18.69,30.40,B,2022-05-23 14:05:45
92,092,5,1,0920501,LIRONDIERE,Aldo,M,14,DVD,Divers droite,4843,6.63,10.78,B,2022-05-23 14:05:45
92,092,6,8,0920608,JEAMPIERRE,Jean-Jérôme,M,10,REM,La République en marche,14702,19.62,31.94,B,2022-05-23 14:05:46
92,092,6,16,0920616,JEGAT,Wilma,F,13,LR,Les Républicains,6967,9.30,15.13,B,2022-05-23 14:05:46
92,092,7,11,0920711,MITSLER,Jacques-Antoine,M,10,REM,La République en marche,23126,26.50,42.76,B,2022-05-23 14:05:46
92,092,7,12,0920712,CAVIGLIOLI,Pierrot,M,13,LR,Les Républicains,13350,15.30,24.68,B,2022-05-23 14:05:46
92,092,8,8,0920808,TELLIAM,Ulysse,M,10,REM,La République en marche,16414,24.19,39.43,B,2022-05-23 14:05:46
92,092,8,12,0920812,MEGHOUFEL,Ruddy,M,13,LR,Les Républicains,7762,11.44,18.65,B,2022-05-23 14:05:46
92,092,9,9,0920909,JEANNERET,Pedro,M,13,LR,Les Républicains,10695,17.62,28.63,B,2022-05-23 14:05:47
92,092,9,5,0920905,TERRIAL,Maria Del Carmen,F,14,DVD,Divers droite,8355,13.77,22.37,B,2022-05-23 14:05:47
92,092,9,8,0920908,DE MONTMORILLON,Ombeline,F,14,DVD,Divers droite,8348,13.76,22.35,B,2022-05-23 14:05:47
92,092,10,6,0921006,SERRALLONGUE,Joe,M,10,REM,La République en marche,14958,19.02,30.73,B,2022-05-23 14:05:47
92,092,10,8,0921008,BAJON-ARNAL,Allain,M,12,UDI,Union des Démocrates et Indépendants,7025,8.93,14.43,B,2022-05-23 14:05:47
92,092,11,3,0921103,YAMB,Aude,F,10,REM,La République en marche,16210,23.48,37.80,B,2022-05-23 14:05:48
92,092,11,8,0921108,ANDRIANASOLO,Ismérie,F,3,FI,La France insoumise,9204,13.33,21.46,B,2022-05-23 14:05:48
92,092,12,7,0921207,DEMIRKOL,Mokhtar,M,11,MDM,Modem,20539,22.36,36.31,B,2022-05-23 14:05:48
92,092,12,16,0921216,GRIMBERG,Lamine,M,13,LR,Les Républicains,12600,13.72,22.27,B,2022-05-23 14:05:48
92,092,13,7,0921307,ANGIBOUST,Davina,F,10,REM,La République en marche,23388,26.21,42.56,B,2022-05-23 14:05:48
92,092,13,10,0921310,GANDAIS-RIOLLET,Jacquie,M,13,LR,Les Républicains,12786,14.33,23.27,B,2022-05-23 14:05:48
93,093,1,10,0930110,ABDERRAHAMANE,Rosario,M,10,REM,La République en marche,7601,11.84,19.30,B,2022-05-23 14:05:49
93,093,1,3,0930103,GAVIO,Paco,M,3,FI,La France insoumise,4635,7.22,11.77,B,2022-05-23 14:05:49
93,093,2,12,0930212,ESCRIVA DUSSAC,Daniela,F,10,REM,La République en marche,7042,12.67,20.53,B,2022-05-23 14:05:50
93,093,2,9,0930209,KIHAL,Samira,F,13,LR,Les Républicains,2295,4.13,6.69,B,2022-05-23 14:05:50
93,093,3,13,0930313,GRATIA,Jacques-Olivier,M,10,REM,La République en marche,15885,21.70,35.06,B,2022-05-23 14:05:51
93,093,3,7,0930307,BINSSE,Annie Claude,F,3,FI,La France insoumise,6079,8.30,13.42,B,2022-05-23 14:05:51
93,093,4,8,0930408,DEBOURGE,Chérifa,F,2,COM,Parti communiste français,12912,19.97,32.56,B,2022-05-23 14:05:53
93,093,4,2,0930402,RATARO,Annick,F,10,REM,La République en marche,9854,15.24,24.85,B,2022-05-23 14:05:53
93,093,5,9,0930509,HASSANE,Mustafa,M,12,UDI,Union des Démocrates et Indépendants,12910,19.88,32.03,B,2022-05-23 14:05:53
93,093,5,3,0930503,BEAUPUY,Marie Angèle,F,10,REM,La République en marche,6841,10.53,16.97,B,2022-05-23 14:05:53
93,093,6,13,0930613,MORDELET-DEMAURE,Pol,M,10,REM,La République en marche,10156,18.20,29.39,B,2022-05-23 14:05:53
93,093,6,4,0930604,ETCHEVERRIA-FALSA,Thibaut,M,3,FI,La France insoumise,7165,12.84,20.73,B,2022-05-23 14:05:53
93,093,7,6,0930706,VIGLIONNE,Daniela,F,10,REM,La République en marche,6952,8.98,14.59,B,2022-05-23 14:05:54
93,093,7,9,0930709,RIFAIT,Jacqui,M,3,FI,La France insoumise,6152,7.95,12.91,B,2022-05-23 14:05:54
93,093,8,9,0930809,MILOSZEVSKI,Carol,F,10,REM,La République en marche,12504,20.47,33.23,B,2022-05-23 14:05:54
93,093,8,7,0930807,MOUSIST,Modeste,M,13,LR,Les Républicains,8119,13.29,21.58,B,2022-05-23 14:05:54
93,093,9,14,0930914,DOS SANTOS ROLO,Djemila,F,10,REM,La République en marche,12493,17.58,28.68,B,2022-05-23 14:05:54
93,093,9,5,0930905,DELLASANTA,Marie-Emmanuelle,F,3,FI,La France insoumise,7563,10.64,17.36,B,2022-05-23 14:05:54
93,093,10,9,0931009,ROLOFF-FITTERER,Abdeslam,M,10,REM,La République en marche,14745,20.72,33.41,B,2022-05-23 14:05:55
93,093,10,5,0931005,GAROCHAU,Jean-Serge,M,13,LR,Les Républicains,11432,16.07,25.91,B,2022-05-23 14:05:55
93,093,11,6,0931106,CHARBAUX,France-Lise,F,3,FI,La France insoumise,15162,23.32,37.72,B,2022-05-23 14:05:55
93,093,11,8,0931108,GIANOTTI,Silvia,F,10,REM,La République en marche,11528,17.73,28.68,B,2022-05-23 14:05:55
93,093,12,8,0931208,LOUPIAL,Humbert,M,10,REM,La République en marche,14152,21.88,35.62,B,2022-05-23 14:05:55
93,093,12,6,0931206,MAUROS,Dany,M,12,UDI,Union des Démocrates et Indépendants,8245,12.75,20.76,B,2022-05-23 14:05:55
94,094,1,3,0940103,MARTIAS,Serge,M,10,REM,La République en marche,18461,22.26,36.10,B,2022-05-23 14:05:56
94,094,1,11,0940111,BOUKETOUCHE,Jacquy,M,13,LR,Les Républicains,10610,12.80,20.75,B,2022-05-23 14:05:56
94,094,2,7,0940207,TUFFRAUD,Jean-Guillaume,M,10,REM,La République en marche,13968,21.67,35.10,B,2022-05-23 14:05:56
94,094,2,2,0940202,CAMPILLO GIMENEZ,Jean-Stéphane,M,3,FI,La France insoumise,7634,11.84,19.18,B,2022-05-23 14:05:56
94,094,3,1,0940301,GREGULSKI,Edmond,M,10,REM,La République en marche,16636,22.34,36.17,B,2022-05-23 14:05:57
94,094,3,5,0940305,SENESAEL,Gautier,M,13,LR,Les Républicains,10179,13.67,22.13,B,2022-05-23 14:05:57
94,094,4,6,0940406,DUPONT-COCHARD,Serge,F,11,MDM,Modem,16091,22.35,36.07,B,2022-05-23 14:05:57
94,094,4,2,0940402,PARNIN,Heike,F,13,LR,Les Républicains,8837,12.27,19.81,B,2022-05-23 14:05:57
94,094,5,11,0940511,LÉSIAK,Gillian,F,10,REM,La République en marche,17077,19.22,31.42,B,2022-05-23 14:05:57
94,094,5,2,0940502,DEVERNOIX,Yahia,M,13,LR,Les Républicains,12776,14.38,23.50,B,2022-05-23 14:05:57
94,094,6,6,0940606,PHAREL,Jeannot,M,10,REM,La République en marche,14346,17.88,28.98,B,2022-05-23 14:05:58
94,094,6,3,0940603,TATANIA,François Noël,M,12,UDI,Union des Démocrates et Indépendants,6516,8.12,13.16,B,2022-05-23 14:05:58
94,094,7,2,0940702,MABILOT-GRAS,Evariste,M,10,REM,La République en marche,15072,23.01,37.51,B,2022-05-23 14:05:58
94,094,7,9,0940709,LETUFF,Anatole,M,13,LR,Les Républicains,9071,13.85,22.58,B,2022-05-23 14:05:58
94,094,8,9,0940809,VINCENT-SWEET,Jean-Alain,M,13,LR,Les Républicains,15510,20.18,32.84,B,2022-05-23 14:05:58
94,094,8,5,0940805,COHEN-BEIZERMANN,Jeanine,F,10,REM,La République en marche,14194,18.47,30.05,B,2022-05-23 14:05:58
94,094,9,11,0940911,MOCZYGEBA,Marie-Alix,F,10,REM,La République en marche,10383,19.55,31.81,B,2022-05-23 14:05:59
94,094,9,14,0940914,DEVINOY,Issoufi,M,4,SOC,Parti socialiste,6983,13.15,21.39,B,2022-05-23 14:05:59
94,094,10,3,0941003,ABDOU BOINALI,Aïda,F,10,REM,La République en marche,11881,18.23,29.58,B,2022-05-23 14:05:59
94,094,10,7,0941007,VOGEL,Cornélia,F,3,FI,La France insoumise,6223,9.55,15.49,B,2022-05-23 14:05:59
94,094,11,13,0941113,REBIHA,Magali,F,10,REM,La République en marche,12181,19.25,31.38,B,2022-05-23 14:05:59
94,094,11,1,0941101,ANGIBAULT,Wladimir,M,3,FI,La France insoumise,5883,9.30,15.16,B,2022-05-23 14:05:59
95,095,1,2,0950102,NIELLEN,Marie-Josèphe,F,10,REM,La République en marche,15315,18.78,30.55,B,2022-05-23 14:06:00
95,095,1,8,0950108,DUFOURD BOUCHET,Prosper,M,13,LR,Les Républicains,7517,9.22,15.00,B,2022-05-23 14:06:00
95,095,2,7,0950207,BOUAÏCHE,Abdelmajid,M,10,REM,La République en marche,21737,28.23,45.75,B,2022-05-23 14:06:01
95,095,2,8,0950208,BARBEDOR,Norma,F,3,FI,La France insoumise,7910,10.27,16.65,B,2022-05-23 14:06:01
95,095,3,4,0950304,GERARD-MATHIEU,Monia,F,10,REM,La République en marche,21041,22.27,35.86,B,2022-05-23 14:06:01
95,095,3,9,0950309,COREA,Marie-Antoinette,F,13,LR,Les Républicains,8787,9.30,14.98,B,2022-05-23 14:06:01
95,095,4,11,0950411,WAISLER,Violette,F,10,REM,La République en marche,18199,24.45,39.80,B,2022-05-23 14:06:01
95,095,4,12,0950412,BRUSTOLIN,Éric,M,13,LR,Les Républicains,7465,10.03,16.32,B,2022-05-23 14:06:01
95,095,5,12,0950512,SUTTERLIN,Imane,F,10,REM,La République en marche,14207,20.95,33.88,B,2022-05-23 14:06:02
95,095,5,9,0950509,BRAGULAT,Myrtille,F,3,FI,La France insoumise,6536,9.64,15.59,B,2022-05-23 14:06:02
95,095,6,1,0950601,RAMONGUILHEM,Amélie,F,11,MDM,Modem,18055,24.08,38.89,B,2022-05-23 14:06:02
95,095,6,15,0950615,THIROLLE,Sandy,M,13,LR,Les Républicains,10037,13.39,21.62,B,2022-05-23 14:06:02
95,095,7,4,0950704,KOUTCHANOU,Pierre-Edouard,M,10,REM,La République en marche,19992,29.17,47.33,B,2022-05-23 14:06:03
95,095,7,1,0950701,KOUAMELAN,Louis-Pierre,M,3,FI,La France insoumise,7181,10.48,17.00,B,2022-05-23 14:06:03
95,095,8,1,0950801,SILVA NASCIMENTO DORDIO,Privat,M,4,SOC,Parti socialiste,7035,12.90,20.98,B,2022-05-23 14:06:03
